venda_id,data_venda,produto_id,quantidade_vendida,preco_venda_unitario,canal_venda,foi_promocao,evento_lancamento,observacao_demanda
12855,2026-03-27,35,3,88.74,marketplace,0,0,Normal
12856,2026-03-27,36,1,114.09,Site,0,0,Pico
12857,2026-03-27,39,1,22.78,Marketplace,0,0,Pico
12858,2026-03-27,40,1,31.94,Marketplace,0,0,Normal
12859,2026-03-27,43,1,44.66,Loja Física,0,0,Normal
12860,2026-03-27,47,1,94.63,Site,0,0,Normal
12861,2026-03-27,50,3,21.66,Site,1,0,Pico
12862,2026-03-27,52,2,17.86,Site,0,1,Pico
12863,2026-03-27,53,1,29.43,Site,0,0,Normal
12864,2026-03-27,55,1,20.21,Site,0,0,Normal
12865,2026-03-27,59,3,381.26,Site,0,0,Normal
12866,2026-03-27,63,3,123.11,Site,1,0,Pico
12867,2026-03-27,64,1,34.44,Site,0,0,Pico
12868,2026-03-27,70,1,37.97,Site,0,0,Normal
12869,2026-03-27,71,2,80.21,Site,0,0,Normal
12870,2026-03-27,72,1,119.72,Site,0,0,Normal
12871,2026-03-27,74,2,81.51,Site,0,1,Pico
12872,2026-03-27,77,1,42.41,Loja Física,0,0,Normal
12873,2026-03-27,78,1,63.08,Site,0,0,Normal
12874,2026-03-27,80,1,135.58,Site,0,0,Normal
12875,2026-03-27,84,5,22.66,Site,1,0,Pico
12876,2026-03-27,85,2,266.63,Loja Física,0,1,Pico
12877,2026-03-27,86,3,40.16,Site,0,0,Pico
12878,2026-03-27,89,1,21.63,Loja Física,0,0,Pico
12879,2026-03-27,92,4,11.1,Site,1,0,Pico
12880,2026-03-27,93,1,141.99,Site,0,0,Normal
12881,2026-03-27,94,1,25.51,Site,0,0,Normal
12882,2026-03-27,98,2,126.05,Site,0,0,Normal
12883,2026-03-27,99,1,139.86,Site,0,0,Pico
12884,2026-03-27,101,4,22.67,Marketplace,0,0,Normal
12885,2026-03-27,103,2,91.19,Site,0,1,Pico
12886,2026-03-27,107,1,187.81,Marketplace,0,0,Normal
12887,2026-03-27,108,2,37.7,Marketplace,0,0,Normal
12888,2026-03-27,109,1,38.05,Marketplace,0,0,Normal
12889,2026-03-27,119,1,23.27,Site,0,0,Normal
12890,2026-03-27,121,1,85.93,Site,0,0,Pico
12891,2026-03-27,123,3,20.75,Marketplace,0,0,Pico
12892,2026-03-27,125,3,36.47,marketplace,0,1,Pico
12893,2026-03-27,126,1,96.37,Marketplace,0,0,Pico
12894,2026-03-27,131,2,43.24,Site,0,0,Pico
12895,2026-03-27,132,5,120.97,Loja Física,1,0,Pico
12896,2026-03-27,134,1,44.85,Site,0,0,Normal
12897,2026-03-27,136,4,124.58,Site,1,0,Pico
12898,2026-03-27,138,1,26.78,Site,0,0,Normal
12899,2026-03-27,139,1,69.72,Marketplace,0,0,Pico
12900,2026-03-27,142,1,85.3,Marketplace,0,0,Normal
12901,2026-03-27,143,1,21.87,Site,0,0,Normal
12902,2026-03-27,144,1,37.42,Marketplace,0,0,Normal
12903,2026-03-27,145,3,124.65,Marketplace,0,0,Pico
12904,2026-03-27,148,2,25.82,Loja Física,0,1,Pico
12905,2026-03-27,149,1,74.84,Site,0,0,Normal
12906,2026-03-27,153,1,37.91,Marketplace,0,0,Normal
12907,2026-03-27,154,1,188.54,Site,0,0,Normal
12908,2026-03-27,158,2,139.61,Site,0,0,Normal
12909,2026-03-27,159,1,38.7,Site,0,0,Pico
12910,2026-03-27,169,1,21.4,Marketplace,0,0,Normal
12911,2026-03-27,170,1,398.25,Marketplace,0,0,Normal
12912,2026-03-27,176,2,118.59,Site,0,1,Pico
12913,2026-03-27,177,1,259.25,Site,0,0,Pico
12914,2026-03-27,179,1,68.96,Loja Física,0,0,Normal
12915,2026-03-27,181,1,412.26,Site,0,0,Normal
12916,2026-03-27,182,1,42.05,Site,0,0,Normal
12917,2026-03-27,183,1,32.17,Marketplace,0,0,Pico
12918,2026-03-27,186,1,44.79,Site,0,0,Normal
12919,2026-03-27,188,1,71.75,Marketplace,0,0,Normal
12920,2026-03-27,189,4,122.94,Loja Física,0,1,Pico
12921,2026-03-27,192,2,43.83,Site,0,0,Normal
12922,2026-03-27,198,1,37.56,Site,0,0,Normal
12923,2026-03-27,199,1,409.21,Site,0,0,Normal
12924,2026-03-27,201,2,20.25,Marketplace,1,0,Pico
12925,2026-03-27,202,1,30.55,Loja Física,0,0,Normal
12926,2026-03-27,204,1,42.24,Site,0,0,Normal
12927,2026-03-27,207,1,8.39,Site,0,0,Pico
12928,2026-03-27,212,5,31.67,Marketplace,1,0,Pico
12929,2026-03-27,213,6,31.03,Site,1,0,Pico
12930,2026-03-27,216,1,81.64,Site,0,1,Pico
12931,2026-03-27,219,3,21.26,Site,0,0,Normal
12932,2026-03-27,222,1,212.12,Site,0,0,Normal
12933,2026-03-27,226,1,98.4,Marketplace,0,0,Normal
12934,2026-03-27,228,1,99.49,Site,0,0,Normal
12935,2026-03-27,229,1,33.6,Marketplace,0,0,Pico
12936,2026-03-27,232,1,87.74,Loja Física,0,0,Normal
12937,2026-03-27,235,3,81.45,Marketplace,0,0,Pico
12938,2026-03-27,236,2,32.43,Marketplace,0,0,Normal
12939,2026-03-27,237,1,76.23,Loja Física,0,0,Normal
12940,2026-03-27,238,3,33.18,Site,1,0,Pico
12941,2026-03-27,243,1,21.44,Marketplace,0,0,Normal
12942,2026-03-27,244,1,138.14,Site,0,0,Normal
12943,2026-03-27,249,1,110.75,Site,0,0,Pico
12944,2026-03-28,1,1,91.54,Site,0,0,Normal
12945,2026-03-28,2,2,49.12,Site,0,0,Normal
12946,2026-03-28,3,1,72.68,Site,0,0,Normal
12947,2026-03-28,4,1,93.45,Site,0,1,Pico
12948,2026-03-28,5,1,142.97,Site,0,0,Normal
12949,2026-03-28,6,1,26.9,Site,0,0,Pico
12950,2026-03-28,10,2,27.39,Site,0,0,Pico
12951,2026-03-28,14,1,40.11,Site,0,0,Pico
12952,2026-03-28,15,1,91.38,Loja Física,0,0,Normal
12953,2026-03-28,18,1,44.34,Loja Física,0,0,Normal
12954,2026-03-28,19,2,38.6,Loja Física,0,0,Normal
12955,2026-03-28,20,1,28.75,Site,0,0,Normal
12956,2026-03-28,21,1,145.78,Marketplace,0,0,Pico
12957,2026-03-28,23,2,51.77,Marketplace,0,0,Pico
12958,2026-03-28,25,1,34.77,Site,0,0,Normal
12959,2026-03-28,28,1,31.52,Site,0,0,Normal
12960,2026-03-28,31,2,141.33,Site,0,0,Pico
12961,2026-03-28,33,1,43.42,Loja Física,0,0,Normal
12962,2026-03-28,34,4,54.42,Site,0,1,Pico
12963,2026-03-28,36,3,114.09,Marketplace,0,0,Pico
12964,2026-03-28,39,2,22.78,Site,0,0,Pico
12965,2026-03-28,42,4,101.01,Site,1,0,Pico
12966,2026-03-28,43,1,44.66,Marketplace,0,0,Normal
12967,2026-03-28,44,2,138.28,Marketplace,0,0,Pico
12968,2026-03-28,47,1,94.63,Site,0,0,Normal
12969,2026-03-28,48,1,90.54,Marketplace,0,0,Normal
12970,2026-03-28,51,1,31.37,Site,0,1,Pico
12971,2026-03-28,52,2,17.86,Marketplace,0,0,Normal
12972,2026-03-28,55,1,20.21,Site,0,0,Normal
12973,2026-03-28,59,2,381.26,Site,1,0,Pico
12974,2026-03-28,60,1,23.86,Site,0,0,Normal
12975,2026-03-28,62,4,148.68,Marketplace,0,0,Pico
12976,2026-03-28,64,2,34.44,Marketplace,0,0,Pico
12977,2026-03-28,65,2,39.85,Site,0,0,Pico
12978,2026-03-28,66,1,115.56,Site,0,0,Normal
12979,2026-03-28,72,1,119.72,Site,0,0,Normal
12980,2026-03-28,75,1,64.27,Loja Física,0,0,Normal
12981,2026-03-28,77,1,42.41,Marketplace,0,0,Normal
12982,2026-03-28,79,1,118.07,Loja Física,0,0,Pico
12983,2026-03-28,82,1,224.25,Site,0,0,Normal
12984,2026-03-28,84,1,22.66,Site,0,0,Normal
12985,2026-03-28,91,1,29.96,Site,0,0,Normal
12986,2026-03-28,93,2,141.99,Marketplace,0,0,Normal
12987,2026-03-28,94,1,25.51,Marketplace,0,0,Normal
12988,2026-03-28,97,3,42.66,Site,0,0,Pico
12989,2026-03-28,98,1,126.05,Site,0,0,Normal
12990,2026-03-28,99,4,139.86,Site,1,0,Pico
12991,2026-03-28,101,2,22.67,Site,0,0,Normal
12992,2026-03-28,102,5,142.36,Marketplace,1,0,Pico
12993,2026-03-28,103,5,91.19,Site,0,1,Pico
12994,2026-03-28,106,1,99.49,Site,0,0,Normal
12995,2026-03-28,108,1,37.7,Site,0,0,Normal
12996,2026-03-28,109,2,38.05,Site,1,0,Pico
12997,2026-03-28,115,2,21.8,Marketplace,0,0,Normal
12998,2026-03-28,118,1,19.12,Site,0,0,Normal
12999,2026-03-28,121,6,85.93,Marketplace,1,0,Pico
13000,2026-03-28,124,3,61.58,Site,0,0,Pico
13001,2026-03-28,125,12,36.47,Site,1,1,Pico
13002,2026-03-28,126,1,96.37,Loja Física,0,0,Pico
13003,2026-03-28,132,1,120.97,Marketplace,0,0,Pico
13004,2026-03-28,137,1,96.11,Loja Física,0,0,Normal
13005,2026-03-28,138,2,26.78,Loja Física,0,0,Normal
13006,2026-03-28,139,1,69.72,Site,0,0,Pico
13007,2026-03-28,145,3,124.65,loja fisica,0,0,Pico
13008,2026-03-28,148,1,25.82,Site,0,1,Pico
13009,2026-03-28,149,2,74.84,Site,0,0,Normal
13010,2026-03-28,150,1,28.09,Loja Física,0,0,Normal
13011,2026-03-28,151,1,23.44,Site,0,0,Pico
13012,2026-03-28,156,2,117.32,Marketplace,0,0,Normal
13013,2026-03-28,157,2,36.41,Site,0,0,Normal
13014,2026-03-28,158,1,139.61,Marketplace,0,0,Normal
13015,2026-03-28,161,1,88.69,Marketplace,0,0,Normal
13016,2026-03-28,162,1,34.59,Site,0,0,Normal
13017,2026-03-28,165,1,21.62,Marketplace,0,0,Normal
13018,2026-03-28,166,1,26.6,Loja Física,0,0,Normal
13019,2026-03-28,167,2,36.99,Site,0,0,Normal
13020,2026-03-28,169,2,21.4,Site,0,0,Normal
13021,2026-03-28,175,1,38.07,Site,0,0,Normal
13022,2026-03-28,176,1,118.59,Loja Física,0,1,Pico
13023,2026-03-28,177,1,259.25,Site,0,0,Pico
13024,2026-03-28,179,2,68.96,Marketplace,0,0,Normal
13025,2026-03-28,183,5,32.17,Marketplace,1,0,Pico
13026,2026-03-28,186,2,44.79,Site,0,0,Normal
13027,2026-03-28,188,2,71.75,Site,0,0,Normal
13028,2026-03-28,189,1,122.94,Loja Física,0,1,Pico
13029,2026-03-28,190,1,21.32,Site,0,0,Normal
13030,2026-03-28,191,1,112.76,Marketplace,0,0,Pico
13031,2026-03-28,194,4,25.94,Site,0,0,Pico
13032,2026-03-28,197,1,87.95,Loja Física,0,0,Normal
13033,2026-03-28,199,1,409.21,Marketplace,0,0,Normal
13034,2026-03-28,200,1,121.05,Site,0,0,Normal
13035,2026-03-28,202,1,30.55,Marketplace,0,0,Normal
13036,2026-03-28,204,1,42.24,Marketplace,0,0,Normal
13037,2026-03-28,207,2,8.39,Site,0,0,Pico
13038,2026-03-28,208,1,62.78,Site,0,0,Normal
13039,2026-03-28,209,3,126.59,Site,0,0,Normal
13040,2026-03-28,212,1,31.67,Marketplace,0,0,Pico
13041,2026-03-28,213,1,31.03,Marketplace,0,0,Pico
13042,2026-03-28,214,1,180.76,Marketplace,0,0,Normal
13043,2026-03-28,216,5,81.64,site,1,1,Pico
13044,2026-03-28,217,1,338.05,Loja Física,0,0,Normal
13045,2026-03-28,218,5,55.58,Site,1,0,Pico
13046,2026-03-28,222,1,212.12,Marketplace,0,0,Normal
13047,2026-03-28,224,1,284.12,Marketplace,0,0,Normal
13048,2026-03-28,225,1,138.8,Site,0,0,Pico
13049,2026-03-28,226,1,98.4,Marketplace,0,0,Normal
13050,2026-03-28,227,2,31.97,Marketplace,0,0,Normal
13051,2026-03-28,229,1,33.6,Loja Física,0,0,Pico
13052,2026-03-28,230,1,34.88,Site,0,0,Normal
13053,2026-03-28,232,1,87.74,Site,0,0,Normal
13054,2026-03-28,233,1,27.09,Site,0,0,Pico
13055,2026-03-28,235,1,81.45,Site,0,0,Pico
13056,2026-03-28,236,2,32.43,Site,0,0,Normal
13057,2026-03-28,238,3,33.18,Marketplace,1,0,Pico
13058,2026-03-28,244,2,138.14,Site,0,0,Normal
13059,2026-03-28,245,5,86.68,Site,1,0,Pico
13060,2026-03-29,2,1,49.12,Site,0,0,Normal
13061,2026-03-29,9,1,97.28,Loja Física,0,0,Pico
13062,2026-03-29,10,4,27.39,Site,1,0,Pico
13063,2026-03-29,11,1,38.05,Site,0,0,Normal
13064,2026-03-29,12,1,51.86,Site,0,0,Normal
13065,2026-03-29,16,1,139.08,Marketplace,0,0,Normal
13066,2026-03-29,22,1,50.95,Site,0,0,Normal
13067,2026-03-29,23,2,51.77,Site,0,0,Pico
13068,2026-03-29,25,1,34.77,Site,0,0,Normal
13069,2026-03-29,29,3,189.77,Site,1,0,Pico
13070,2026-03-29,31,2,141.33,Site,0,0,Pico
13071,2026-03-29,34,4,54.42,Site,0,1,Pico
13072,2026-03-29,36,6,114.09,Site,0,0,Pico
13073,2026-03-29,38,1,59.27,Loja Física,0,0,Normal
13074,2026-03-29,39,1,22.78,Site,0,0,Pico
13075,2026-03-29,40,2,31.94,Marketplace,0,0,Normal
13076,2026-03-29,41,1,138.27,Marketplace,0,0,Normal
13077,2026-03-29,43,1,44.66,Marketplace,0,0,Normal
13078,2026-03-29,44,2,138.28,Site,0,0,Pico
13079,2026-03-29,45,2,41.05,Site,0,0,Normal
13080,2026-03-29,46,2,136.47,Marketplace,0,0,Normal
13081,2026-03-29,48,1,90.54,Marketplace,0,0,Normal
13082,2026-03-29,49,2,42.6,Site,0,1,Pico
13083,2026-03-29,50,4,21.66,Marketplace,0,0,Normal
13084,2026-03-29,51,1,31.37,Site,0,1,Pico
13085,2026-03-29,52,1,17.86,Site,0,0,Normal
13086,2026-03-29,57,1,52.9,Site,0,0,Pico
13087,2026-03-29,62,3,148.68,Site,0,0,Pico
13088,2026-03-29,63,14,123.11,Marketplace,0,0,Pico
13089,2026-03-29,64,2,34.44,Site,0,0,Pico
13090,2026-03-29,66,1,115.56,Marketplace,0,0,Normal
13091,2026-03-29,72,1,119.72,Site,0,0,Normal
13092,2026-03-29,75,1,64.27,Site,0,0,Normal
13093,2026-03-29,76,1,42.19,Site,0,0,Normal
13094,2026-03-29,77,1,42.41,Site,0,0,Normal
13095,2026-03-29,79,1,118.07,Site,0,0,Pico
13096,2026-03-29,80,1,135.58,Marketplace,0,0,Normal
13097,2026-03-29,82,5,224.25,Marketplace,1,0,Pico
13098,2026-03-29,83,1,408.98,Site,0,0,Normal
13099,2026-03-29,85,7,266.63,Site,0,1,Pico
13100,2026-03-29,86,5,40.16,Loja Física,1,0,Pico
13101,2026-03-29,88,1,113.03,Marketplace,0,0,Normal
13102,2026-03-29,89,4,21.63,Site,0,0,Pico
13103,2026-03-29,91,1,29.96,Site,0,0,Normal
13104,2026-03-29,93,1,141.99,Site,0,0,Normal
13105,2026-03-29,94,2,25.51,Site,0,0,Normal
13106,2026-03-29,97,2,42.66,Marketplace,0,0,Pico
13107,2026-03-29,99,1,139.86,Marketplace,0,0,Pico
13108,2026-03-29,103,3,91.19,Site,0,1,Pico
13109,2026-03-29,108,6,37.7,Site,1,0,Pico
13110,2026-03-29,110,1,7.66,Site,0,0,Normal
13111,2026-03-29,118,3,19.12,Marketplace,1,0,Pico
13112,2026-03-29,119,2,23.27,Site,0,0,Normal
13113,2026-03-29,121,1,85.93,Site,0,0,Pico
13114,2026-03-29,122,3,148.8,Site,1,0,Pico
13115,2026-03-29,123,3,20.75,Marketplace,0,0,Pico
13116,2026-03-29,125,10,36.47,Marketplace,0,1,Pico
13117,2026-03-29,128,2,34.68,Site,1,0,Pico
13118,2026-03-29,129,4,60.13,Site,1,0,Pico
13119,2026-03-29,130,1,6.1,Marketplace,0,0,Normal
13120,2026-03-29,131,1,43.24,Marketplace,0,0,Pico
13121,2026-03-29,132,1,120.97,Site,0,0,Pico
13122,2026-03-29,136,1,124.58,Marketplace,0,0,Normal
13123,2026-03-29,137,2,96.11,Marketplace,0,0,Normal
13124,2026-03-29,139,1,69.72,Marketplace,0,0,Pico
13125,2026-03-29,142,1,85.3,Marketplace,0,0,Normal
13126,2026-03-29,145,2,124.65,Marketplace,0,0,Pico
13127,2026-03-29,146,3,68.73,Marketplace,0,0,Normal
13128,2026-03-29,149,1,74.84,Marketplace,0,0,Normal
13129,2026-03-29,151,3,23.44,Marketplace,0,0,Pico
13130,2026-03-29,152,1,82.92,Site,0,0,Normal
13131,2026-03-29,153,3,37.91,Marketplace,0,0,Normal
13132,2026-03-29,156,1,117.32,Loja Física,0,0,Normal
13133,2026-03-29,158,1,139.61,Site,0,0,Normal
13134,2026-03-29,159,1,38.7,Site,0,0,Pico
13135,2026-03-29,162,6,34.59,Marketplace,1,0,Pico
13136,2026-03-29,163,1,258.46,Marketplace,0,0,Normal
13137,2026-03-29,166,2,26.6,Site,0,0,Normal
13138,2026-03-29,175,3,38.07,Site,0,0,Normal
13139,2026-03-29,176,1,118.59,Site,0,1,Pico
13140,2026-03-29,177,2,259.25,Site,0,0,Pico
13141,2026-03-29,178,1,33.81,Site,0,0,Normal
13142,2026-03-29,185,2,38.45,Site,0,0,Normal
13143,2026-03-29,188,3,71.75,Site,0,0,Normal
13144,2026-03-29,189,6,122.94,Site,0,1,Pico
13145,2026-03-29,190,2,21.32,Marketplace,0,0,Normal
13146,2026-03-29,191,2,112.76,Site,0,0,Pico
13147,2026-03-29,193,1,283.3,Site,0,0,Normal
13148,2026-03-29,194,2,25.94,Site,0,0,Pico
13149,2026-03-29,195,1,26.36,Marketplace,0,0,Normal
13150,2026-03-29,197,1,87.95,Marketplace,0,0,Normal
13151,2026-03-29,200,3,121.05,Loja Física,1,0,Pico
13152,2026-03-29,202,1,30.55,Site,0,0,Normal
13153,2026-03-29,207,2,8.39,Site,1,0,Pico
13154,2026-03-29,212,3,31.67,Site,0,0,Pico
13155,2026-03-29,213,7,31.03,Site,1,0,Pico
13156,2026-03-29,214,2,180.76,Site,1,0,Pico
13157,2026-03-29,216,3,81.64,Marketplace,0,1,Pico
13158,2026-03-29,218,2,55.58,Site,1,0,Pico
13159,2026-03-29,219,3,21.26,Site,1,0,Pico
13160,2026-03-29,222,1,212.12,Site,0,0,Normal
13161,2026-03-29,223,1,14.09,Site,0,0,Pico
13162,2026-03-29,228,2,99.49,Site,0,0,Normal
13163,2026-03-29,229,2,33.6,Site,0,0,Pico
13164,2026-03-29,230,1,34.88,Loja Física,0,0,Normal
13165,2026-03-29,231,1,20.42,Marketplace,0,0,Normal
13166,2026-03-29,232,1,87.74,Site,0,0,Normal
13167,2026-03-29,233,1,27.09,Site,0,0,Pico
13168,2026-03-29,235,1,81.45,Loja Física,0,0,Pico
13169,2026-03-29,236,4,32.43,Site,1,0,Pico
13170,2026-03-29,238,4,33.18,Site,0,0,Pico
13171,2026-03-29,242,1,63.4,Site,0,0,Pico
13172,2026-03-29,243,4,21.44,Site,1,0,Pico
13173,2026-03-29,244,1,138.14,Marketplace,0,0,Normal
13174,2026-03-29,245,1,86.68,Marketplace,0,0,Pico
13175,2026-03-29,246,1,229.07,Marketplace,0,0,Normal
13176,2026-03-29,248,1,116.0,Loja Física,0,0,Normal
13177,2026-03-29,249,2,110.75,Loja Física,1,0,Pico
13178,2026-03-30,1,4,91.54,Site,1,0,Pico
13179,2026-03-30,2,1,49.12,Site,0,0,Normal
13180,2026-03-30,4,1,93.45,Marketplace,0,1,Pico
13181,2026-03-30,5,1,142.97,Site,0,0,Normal
13182,2026-03-30,9,1,97.28,Site,0,0,Pico
13183,2026-03-30,10,5,27.39,Marketplace,1,0,Pico
13184,2026-03-30,11,1,38.05,Marketplace,0,0,Normal
13185,2026-03-30,12,3,51.86,Site,1,0,Pico
13186,2026-03-30,14,1,40.11,Site,0,0,Pico
13187,2026-03-30,16,1,139.08,Marketplace,0,0,Normal
13188,2026-03-30,21,6,145.78,Site,1,0,Pico
13189,2026-03-30,26,1,17.38,Site,0,0,Normal
13190,2026-03-30,27,1,112.89,Site,0,1,Pico
13191,2026-03-30,31,4,141.33,Marketplace,1,0,Pico
13192,2026-03-30,33,1,43.42,Marketplace,0,0,Normal
13193,2026-03-30,34,4,54.42,Marketplace,0,1,Pico
13194,2026-03-30,36,2,114.09,Marketplace,0,0,Pico
13195,2026-03-30,39,6,22.78,Site,1,0,Pico
13196,2026-03-30,40,5,31.94,Site,1,0,Pico
13197,2026-03-30,41,1,138.27,Marketplace,0,0,Normal
13198,2026-03-30,42,1,101.01,Site,0,0,Normal
13199,2026-03-30,43,1,44.66,Loja Física,0,0,Normal
13200,2026-03-30,44,1,138.28,Marketplace,0,0,Pico
13201,2026-03-30,49,3,42.6,Site,1,1,Pico
13202,2026-03-30,50,1,21.66,Loja Física,0,0,Normal
13203,2026-03-30,51,2,31.37,Site,0,1,Pico
13204,2026-03-30,52,1,17.86,Site,0,0,Normal
13205,2026-03-30,53,4,29.43,Site,1,0,Pico
13206,2026-03-30,61,1,41.92,SITE,0,0,Normal
13207,2026-03-30,62,3,148.68,Site,0,0,Pico
13208,2026-03-30,63,1,123.11,Marketplace,0,0,Pico
13209,2026-03-30,64,4,34.44,Loja Física,0,0,Pico
13210,2026-03-30,65,2,39.85,Loja Física,0,0,Pico
13211,2026-03-30,70,1,37.97,Site,0,0,Normal
13212,2026-03-30,74,1,81.51,Loja Física,0,1,Pico
13213,2026-03-30,75,2,64.27,Site,0,0,Normal
13214,2026-03-30,76,2,42.19,Marketplace,0,0,Normal
13215,2026-03-30,80,1,135.58,Loja Física,0,0,Normal
13216,2026-03-30,85,2,266.63,Marketplace,0,1,Pico
13217,2026-03-30,86,1,40.16,Loja Física,0,0,Pico
13218,2026-03-30,88,1,113.03,Marketplace,0,0,Normal
13219,2026-03-30,92,3,11.1,Site,1,0,Pico
13220,2026-03-30,93,4,141.99,Loja Física,1,0,Pico
13221,2026-03-30,97,4,42.66,Site,1,0,Pico
13222,2026-03-30,98,1,126.05,Marketplace,0,0,Normal
13223,2026-03-30,99,2,139.86,Site,0,0,Pico
13224,2026-03-30,101,2,22.67,Site,0,0,Normal
13225,2026-03-30,103,3,91.19,Site,0,1,Pico
13226,2026-03-30,106,1,99.49,Site,0,0,Normal
13227,2026-03-30,111,3,24.24,Loja Física,0,0,Normal
13228,2026-03-30,112,1,124.27,Marketplace,0,0,Normal
13229,2026-03-30,117,1,60.66,Loja Física,0,0,Normal
13230,2026-03-30,119,3,23.27,Marketplace,0,0,Normal
13231,2026-03-30,121,1,85.93,Site,0,0,Pico
13232,2026-03-30,125,4,36.47,Site,1,1,Pico
13233,2026-03-30,126,1,96.37,Site,0,0,Pico
13234,2026-03-30,127,1,116.72,Marketplace,0,0,Normal
13235,2026-03-30,131,3,43.24,Site,0,0,Pico
13236,2026-03-30,133,1,40.48,Site,0,0,Normal
13237,2026-03-30,137,1,96.11,Site,0,0,Normal
13238,2026-03-30,138,2,26.78,Site,0,0,Normal
13239,2026-03-30,139,2,69.72,Marketplace,0,0,Pico
13240,2026-03-30,145,3,124.65,Site,0,0,Pico
13241,2026-03-30,146,2,68.73,loja fisica,0,0,Normal
13242,2026-03-30,148,3,25.82,Site,0,1,Pico
13243,2026-03-30,150,2,28.09,Site,1,0,Pico
13244,2026-03-30,153,2,37.91,Marketplace,1,0,Pico
13245,2026-03-30,154,1,188.54,Marketplace,0,0,Normal
13246,2026-03-30,155,1,19.27,Site,0,0,Pico
13247,2026-03-30,157,1,36.41,Site,0,0,Normal
13248,2026-03-30,158,1,139.61,Marketplace,0,0,Normal
13249,2026-03-30,159,1,38.7,Marketplace,0,0,Pico
13250,2026-03-30,161,1,88.69,Site,0,0,Normal
13251,2026-03-30,162,2,34.59,Site,1,0,Pico
13252,2026-03-30,166,1,26.6,Site,0,0,Normal
13253,2026-03-30,169,2,21.4,Site,0,1,Pico
13254,2026-03-30,171,2,21.43,Marketplace,0,0,Normal
13255,2026-03-30,176,4,118.59,Marketplace,1,1,Pico
13256,2026-03-30,177,1,259.25,Marketplace,0,0,Pico
13257,2026-03-30,183,1,32.17,Site,0,0,Pico
13258,2026-03-30,185,2,38.45,Marketplace,0,0,Normal
13259,2026-03-30,188,1,71.75,Marketplace,0,0,Normal
13260,2026-03-30,189,2,122.94,Site,0,1,Pico
13261,2026-03-30,190,4,21.32,Site,1,0,Pico
13262,2026-03-30,194,1,25.94,Site,0,0,Pico
13263,2026-03-30,196,1,27.02,Site,0,0,Normal
13264,2026-03-30,200,5,121.05,Marketplace,1,0,Pico
13265,2026-03-30,201,1,20.25,Site,0,0,Normal
13266,2026-03-30,204,1,42.24,Site,0,0,Normal
13267,2026-03-30,207,1,8.39,Marketplace,0,0,Pico
13268,2026-03-30,209,1,126.59,Site,0,0,Normal
13269,2026-03-30,216,2,81.64,Site,0,1,Pico
13270,2026-03-30,218,1,55.58,Site,0,0,Normal
13271,2026-03-30,221,1,37.07,Marketplace,0,0,Normal
13272,2026-03-30,224,1,284.12,Marketplace,0,0,Normal
13273,2026-03-30,225,1,138.8,Site,0,0,Pico
13274,2026-03-30,227,2,31.97,Loja Física,0,0,Normal
13275,2026-03-30,229,1,33.6,Site,0,0,Pico
13276,2026-03-30,230,1,34.88,Marketplace,0,0,Normal
13277,2026-03-30,231,1,20.42,Marketplace,0,0,Normal
13278,2026-03-30,232,1,87.74,Site,0,0,Normal
13279,2026-03-30,233,3,27.09,Site,1,0,Pico
13280,2026-03-30,238,3,33.18,Site,0,0,Pico
13281,2026-03-30,239,1,42.98,Marketplace,0,0,Normal
13282,2026-03-30,244,1,138.14,Site,0,0,Normal
13283,2026-03-30,249,1,110.75,Site,0,0,Pico
13284,2026-03-31,6,2,26.9,Marketplace,0,0,Pico
13285,2026-03-31,7,1,266.03,Marketplace,0,0,Normal
13286,2026-03-31,8,1,208.7,Site,0,0,Normal
13287,2026-03-31,10,1,27.39,Site,0,0,Pico
13288,2026-03-31,11,1,38.05,Site,0,0,Normal
13289,2026-03-31,13,1,93.39,Marketplace,0,1,Pico
13290,2026-03-31,14,3,40.11,Site,0,0,Pico
13291,2026-03-31,16,2,139.08,Site,0,0,Normal
13292,2026-03-31,19,1,38.6,Site,0,0,Normal
13293,2026-03-31,20,1,28.75,Site,0,0,Normal
13294,2026-03-31,22,1,50.95,Site,0,0,Normal
13295,2026-03-31,25,1,34.77,Marketplace,0,0,Normal
13296,2026-03-31,27,1,112.89,Site,0,1,Pico
13297,2026-03-31,31,5,141.33,Site,1,0,Pico
13298,2026-03-31,33,1,43.42,Site,0,0,Normal
13299,2026-03-31,34,1,54.42,Site,0,1,Pico
13300,2026-03-31,39,1,22.78,Site,0,0,Pico
13301,2026-03-31,40,1,31.94,Site,0,0,Normal
13302,2026-03-31,44,1,138.28,Site,0,0,Pico
13303,2026-03-31,45,2,41.05,Site,0,0,Normal
13304,2026-03-31,48,2,90.54,Loja Física,0,0,Normal
13305,2026-03-31,49,3,42.6,Marketplace,0,1,Pico
13306,2026-03-31,50,1,21.66,Marketplace,0,0,Normal
13307,2026-03-31,51,1,31.37,Marketplace,0,1,Pico
13308,2026-03-31,55,1,20.21,Marketplace,0,0,Normal
13309,2026-03-31,61,1,41.92,Site,0,0,Normal
13310,2026-03-31,62,3,148.68,Site,1,0,Pico
13311,2026-03-31,64,4,34.44,Site,0,0,Pico
13312,2026-03-31,65,2,39.85,SITE,0,0,Pico
13313,2026-03-31,67,1,310.25,Marketplace,0,0,Pico
13314,2026-03-31,68,2,61.63,Site,0,0,Normal
